Region,School Name,BEIS School ID,Division,District,K Total,G1 Total,G2 Total,G3 Total,G4 Total,G5 Total,G6 Total,G7 Total,G8 Total,G9 Total,G10 Total,G11 STEM Total,G11 HUMSS Total,G11 ABM Total,G11 GAS Total,G11 TVL Total,G11 SPORTS Total,G11 ARTS Total,G11 PBM Total,G12 STEM Total,G12 HUMSS Total,G12 ABM Total,G12 GAS Total,G12 TVL Total,G12 SPORTS Total,G12 ARTS Total,G12 PBM Total
Region III,Hand Prints School of Progressive Education Corporation,421025,Angeles City,East District,51,95,56,54,35,56,29,85,55,46,86,60,51,13,41,64,76,46,26,52,50,62,43,52,10,35,43
Region III,Bridges School,421028,Angeles City,East District,49,43,65,55,82,57,81,92,39,58,73,36,64,42,95,42,49,75,56,32,35,83,84,27,22,39,78
Region III,"Headstart International School Pampanga, Inc.",421031,Angeles City,East District,80,66,20,18,55,29,56,72,42,22,61,52,40,97,96,71,54,67,79,22,20,43,81,91,48,64,68
Region III,"Dominican School of Angeles City Foundation, Inc.",421038,Angeles City,East District,77,75,50,36,92,48,79,100,68,79,45,39,68,24,53,55,65,76,18,90,38,67,53,43,67,64,38
Region III,Gov. Rafael L. Lazatin IS,500129,Angeles City,East District,35,32,14,62,41,71,55,54,9,51,26,6,59,20,18,22,46,95,19,32,43,25,72,53,18,84,70
Region III,Northville 15 Integrated school,500130,Angeles City,East District,36,20,9,62,26,33,43,56,19,62,64,35,46,41,44,32,37,72,75,33,56,67,46,13,56,21,37
Region III,Sto. Domingo IS,500133,Angeles City,East District,32,72,45,41,73,18,38,17,32,50,70,15,78,20,49,90,27,75,39,3,48,69,45,94,26,48,66
Region III,Don Ambrocio Mendiola Integrated School,501022,Angeles City,East District,42,27,30,79,53,23,55,41,60,48,61,52,74,33,84,33,14,67,36,32,26,47,88,15,65,56,52
Region III,Apung Guidang Nepomuceno Elementary School,107052,Angeles City,South District,70,58,13,85,54,72,58,88,6,82,64,78,20,83,55,37,48,51,57,35,26,52,41,60,82,88,63
Region III,Cutcut Elementary School,107054,Angeles City,South District,52,41,64,54,71,22,64,12,89,51,55,34,80,42,87,57,79,51,52,14,46,85,14,96,25,32,39
Region III,Don Pepe Henson Memorial School,107055,Angeles City,South District,36,70,26,50,62,21,40,64,28,21,31,54,16,70,19,53,85,59,49,77,28,52,21,42,63,43,21
Region III,Lourdes Northwest Elementary School,107057,Angeles City,South District,45,63,38,83,90,30,93,59,42,35,3,21,17,58,63,45,31,49,31,34,13,16,40,34,71,57,24
Region III,M.Nepomuceno Elementary School,107058,Angeles City,South District,64,40,19,18,97,60,58,55,53,34,48,52,57,81,17,29,23,39,41,55,53,53,47,40,51,63,29
Region III,Sto. Rosario Elementary School,107061,Angeles City,South District,78,41,39,48,21,49,42,20,8,34,39,62,43,83,56,45,75,43,40,79,41,46,15,47,52,55,53
Region III,Angeles City Nat'l. Trade School,301038,Angeles City,South District,63,34,22,13,67,15,58,65,38,56,37,74,51,72,47,69,64,63,54,31,35,87,44,43,54,66,62
Region III,"Aldersgate Ecumenical School, Inc.",401297,Angeles City,South District,54,87,49,29,18,69,53,78,12,36,57,88,55,36,50,78,30,73,46,49,52,24,22,69,68,89,58
Region III,Angeles Lip Lin School,401301,Angeles City,South District,47,32,74,67,79,57,49,70,41,16,16,38,70,61,37,59,22,38,41,71,32,59,44,51,22,36,29
Region III,Holy Angel University,401317,Angeles City,South District,72,86,75,53,34,40,26,76,31,98,85,18,23,64,63,58,70,37,18,42,59,46,28,53,16,49,88
Region III,Holy Family Academy,401318,Angeles City,South District,27,65,52,62,29,51,52,72,40,59,46,35,48,65,93,38,39,60,46,49,29,48,54,56,58,41,40
Region III,"Proverbsville School, Inc.",401335,Angeles City,South District,44,27,56,39,38,56,58,28,82,71,22,63,78,25,57,64,52,75,30,8,64,25,55,81,60,51,39
Region III,Stedar International Montessori,401342,Angeles City,South District,36,83,34,50,60,56,55,29,87,40,43,61,96,62,54,10,44,23,84,94,56,78,14,33,25,16,44
Region III,Noblesse International School,421035,Angeles City,South District,25,80,80,56,60,89,71,57,55,25,56,66,18,25,37,34,74,62,92,82,63,88,59,27,76,47,64
Region III,"Blossom Forth School, Inc.",421036,Angeles City,South District,11,3,62,41,42,85,48,90,50,27,79,55,91,28,60,44,21,64,24,79,75,79,64,31,26,57,37
Region III,Leoncia Village Integrated School,502468,Angeles City,South District,36,73,59,57,34,71,82,85,8,55,74,64,62,55,40,37,28,69,50,58,65,78,88,61,33,52,71
Region III,Alberto G. Pabalan Elementary School,107038,Angeles City,West District,52,38,65,71,48,78,32,29,55,47,86,19,48,65,60,29,67,43,58,85,19,50,80,94,72,53,78
Region III,Anunas Elementary School (Formerly Edilberto M. Ganzon Elementary School),107040,Angeles City,West District,61,53,82,69,29,19,66,36,65,37,40,43,55,66,29,28,15,55,44,30,78,37,55,81,32,46,58
Region III,Gueco Balibago Elementary School,107041,Angeles City,West District,47,51,61,76,70,41,36,52,20,38,52,8,60,44,61,27,44,14,70,68,73,33,25,51,78,24,29
Region III,Sapang Bato Elementary School,107044,Angeles City,West District,6,81,50,77,48,71,44,66,89,16,47,55,53,28,35,29,22,62,90,92,31,54,45,44,82,59,17
Region III,Sta. Teresita Elementary School,107048,Angeles City,West District,60,43,54,75,45,37,70,85,41,4,25,15,29,52,40,56,13,77,58,27,76,26,47,41,32,45,82
Region III,Tacondo Elementary School,107049,Angeles City,West District,33,49,40,77,22,52,75,91,11,71,67,70,32,25,72,79,27,41,46,49,59,69,58,52,8,83,33
Region III,Cuayan Elementary School,107053,Angeles City,West District,58,28,43,60,17,30,36,80,33,24,39,68,74,69,38,25,48,67,46,80,63,30,12,39,61,28,51
Region III,Pampang Elementary School,107059,Angeles City,West District,21,47,71,70,58,60,81,48,62,86,36,37,95,73,32,49,13,95,28,93,43,40,37,13,54,88,19
Region III,Air Force City Elementary School,161001,Angeles City,West District,13,91,45,44,20,26,73,60,46,56,39,58,92,35,49,38,40,75,31,87,44,61,47,46,50,49,48
Region III,Angeles City NHS,301039,Angeles City,West District,53,73,38,40,68,74,32,34,38,65,44,49,65,77,64,47,45,79,58,79,61,39,41,26,60,41,53
Region III,Sapang Bato National High School,301043,Angeles City,West District,69,63,71,30,73,45,33,45,34,50,49,65,84,79,30,33,57,18,57,61,56,42,57,72,59,47,70
Region III,Rafael L. Lazatin Mem. High School,307201,Angeles City,West District,49,33,35,53,52,33,74,21,49,48,59,67,63,11,77,86,63,57,92,35,45,48,62,16,43,59,74
Region III,Hillcrest Baptist Academy,401316,Angeles City,West District,46,84,8,74,51,37,59,41,90,69,17,26,97,35,55,10,38,42,39,20,81,42,56,52,30,39,83
Region III,"Jocson College, Inc. (Jocson Junior College)",401322,Angeles City,West District,69,45,41,28,63,54,33,43,55,53,55,21,59,88,60,81,16,36,60,50,63,38,68,46,40,27,54
Region III,"L'Altra Montessori School,Inc.",401325,Angeles City,West District,75,38,55,28,11,61,51,54,65,43,75,38,62,60,41,45,38,60,18,38,81,15,59,50,58,51,28
Region III,"Saint Emiliana Academy of Excellence, Inc.",401326,Angeles City,West District,64,48,67,17,49,58,73,62,72,93,19,60,40,34,77,54,63,60,66,80,64,78,68,19,58,33,72
Region III,Republic Central Colleges,401336,Angeles City,West District,63,65,25,9,63,53,47,43,44,44,89,57,49,51,73,61,69,48,61,44,3,62,95,39,71,29,18
Region III,Shepherd's Baptist Christian Academy,401339,Angeles City,West District,69,21,41,48,72,51,70,51,5,23,78,33,73,37,32,43,34,50,40,82,72,56,12,30,21,57,48
Region III,St. John Integrated School,401341,Angeles City,West District,37,75,25,43,48,61,50,65,41,48,71,66,72,27,32,64,53,49,51,65,46,44,68,60,42,62,86
Region III,"Weisheit Inscribe Learning Academy, Inc.",407700,Angeles City,West District,69,53,79,22,75,87,34,40,42,38,40,69,49,45,56,76,75,55,96,26,38,22,53,55,29,60,29
Region III,Gentry International Technical  College,408374,Angeles City,West District,89,59,29,57,73,80,20,65,49,19,47,16,14,26,40,42,35,56,49,36,57,62,44,48,45,34,59
Region III,Building Blocks International Academy Inc.,408779,Angeles City,West District,81,86,54,17,44,90,48,75,50,58,26,50,4,37,33,65,58,94,61,25,80,31,64,54,36,33,33
Region III,"Singapore School Clark, Inc.",409618,Angeles City,West District,63,66,81,74,62,64,60,6,36,55,40,45,97,73,38,70,82,54,20,47,4,37,63,62,76,28,79
Region III,"""ONE DREAM  EDUCATIONAL INSTITUTE INC.  """,410962,Angeles City,West District,41,90,20,50,70,91,56,21,50,45,39,55,66,52,37,52,75,84,6,59,69,51,32,34,30,27,45
Region III,"COGIC Montessori Center Foundation, Inc.",421008,Angeles City,West District,67,16,53,78,66,31,61,59,53,46,52,24,48,24,62,30,8,36,60,88,44,70,35,36,41,45,56
Region III,Amen Mission Christian School,421013,Angeles City,West District,65,37,30,40,40,20,11,31,56,42,60,48,39,83,65,43,32,68,47,48,45,23,62,35,49,33,51
Region III,"Humphrey Foundation Learning Center, Inc.",421015,Angeles City,West District,65,56,4,23,56,22,6,37,30,76,48,9,41,56,42,39,4,41,59,52,78,48,64,77,28,83,44
Region III,Westfields International School,421018,Angeles City,West District,35,50,31,62,69,80,15,73,57,67,46,52,77,11,56,75,76,69,49,54,40,55,81,65,52,54,70
Region III,St. Paul American Christian School,421030,Angeles City,West District,83,43,31,52,84,43,59,34,29,76,47,37,44,39,25,48,70,42,41,15,47,29,45,51,35,56,33
Region III,Clarkview International Academy,421033,Angeles City,West District,47,80,27,46,11,62,9,39,29,42,51,34,66,52,54,23,79,19,82,39,76,71,54,49,11,43,63
Region III,Gentry International School Inc.,421034,Angeles City,West District,58,48,19,38,62,57,71,84,72,64,10,88,78,41,60,41,60,71,54,36,32,27,72,41,71,11,79
Region III,Abundant Life School of Discovery Inc.,421040,Angeles City,West District,37,64,54,53,51,22,82,64,55,28,35,64,50,81,51,47,17,29,41,14,49,44,73,50,29,59,49
Region III,"General Alejandrino Christian Academy,Inc.",421041,Angeles City,West District,56,50,79,21,50,31,41,32,37,22,79,5,58,75,54,48,80,65,48,31,41,32,46,34,51,45,39
Region III,Amsic IS,500131,Angeles City,West District,29,62,56,36,68,10,61,71,67,66,66,43,54,55,50,17,48,42,70,40,38,73,64,47,37,22,45
Region III,Malabanias IS,500132,Angeles City,West District,44,72,38,36,65,35,49,86,64,60,62,43,65,35,72,70,45,32,82,60,46,61,16,49,50,23,21
Region III,Sitio Target Integrated School,500766,Angeles City,West District,30,23,40,50,40,31,45,36,56,59,31,42,36,42,66,52,55,47,43,38,54,92,28,80,33,24,12
Region III,ACA Elementary School,107062,Cabanatuan City,Cabanatuan City East District,67,64,27,84,16,58,13,33,75,66,62,61,45,80,62,66,18,13,76,99,60,27,9,52,49,39,63
Region III,Bitas Elementary School,107063,Cabanatuan City,Cabanatuan City East District,34,53,66,34,23,52,80,77,39,71,58,35,46,46,43,56,53,70,66,7,58,89,67,87,15,15,85
Region III,Cabanatuan East Central School,107064,Cabanatuan City,Cabanatuan City East District,17,67,24,47,49,45,38,69,36,52,69,65,78,43,53,21,60,18,11,37,19,57,76,21,46,55,87
Region III,F.A. Reyes MES,107065,Cabanatuan City,Cabanatuan City East District,18,47,64,54,53,64,63,88,53,67,70,46,60,48,39,65,61,29,66,52,53,75,39,58,46,41,41
Region III,J.P. Melencio Memorial Elementary School,107067,Cabanatuan City,Cabanatuan City East District,76,71,30,70,71,56,38,47,45,88,52,32,37,36,52,44,34,24,15,22,56,57,75,42,49,64,21
Region III,M.S. Garcia Elementary School,107068,Cabanatuan City,Cabanatuan City East District,72,51,61,30,20,30,32,38,86,62,62,41,29,72,27,56,70,40,44,58,63,31,34,52,55,22,33
Region III,Sta. Romana MES,107070,Cabanatuan City,Cabanatuan City East District,47,68,61,88,41,48,19,31,46,51,55,68,98,98,52,86,31,77,88,34,42,24,58,28,30,48,71
Region III,D.S. Garcia Elementary School,161501,Cabanatuan City,Cabanatuan City East District,57,55,56,42,80,48,45,62,50,63,64,89,59,36,32,75,56,60,49,83,46,46,74,81,39,30,20
Region III,"Honorato C. Perez, Sr. Mem. Science High School",301044,Cabanatuan City,Cabanatuan City East District,24,50,53,66,50,64,28,29,86,45,18,70,46,43,78,70,19,70,56,61,28,47,60,69,43,97,64
Region III,Cabanatuan City Senior High School,305633,Cabanatuan City,Cabanatuan City East District,36,66,47,50,27,74,66,14,51,36,24,35,43,54,40,65,37,41,20,82,57,63,74,57,76,48,32
Region III,"Cabanatuan Adventist Elem School, Inc.",401344,Cabanatuan City,Cabanatuan City East District,78,38,64,70,75,15,52,64,43,78,15,65,48,55,19,41,90,44,26,61,13,71,89,32,30,86,79
Region III,"Cabanatuan Confucius School, Inc.",401346,Cabanatuan City,Cabanatuan City East District,22,27,61,23,29,18,29,40,74,48,79,47,25,20,27,57,74,73,73,49,48,68,30,70,37,30,48
Region III,Christian Faith Montessori,401347,Cabanatuan City,Cabanatuan City East District,44,70,58,63,51,46,84,50,55,38,16,91,38,61,78,66,21,45,63,44,47,30,60,73,36,63,38
Region III,Coll. of The Immaculate Conception,401348,Cabanatuan City,Cabanatuan City East District,64,49,50,52,57,52,12,38,49,35,41,75,66,62,30,34,38,80,36,72,26,34,61,85,55,32,37
Region III,M.V. Gallego Foundation Colleges,401356,Cabanatuan City,Cabanatuan City East District,50,88,24,10,52,52,73,44,19,40,60,12,23,59,89,58,4,46,72,47,52,42,81,41,93,76,44
Region III,MARIA ASSUMPTA SEMINARY INC.,401357,Cabanatuan City,Cabanatuan City East District,23,31,56,65,50,37,29,71,45,62,66,57,11,52,62,21,60,76,59,35,34,52,65,31,43,9,26
Region III,Menreum School Inc.,401358,Cabanatuan City,Cabanatuan City East District,40,55,63,89,70,49,43,23,48,81,43,22,60,61,58,62,21,85,95,53,57,35,55,57,56,97,38
Region III,"NE Dominican Academy, INC.",401359,Cabanatuan City,Cabanatuan City East District,84,46,65,19,45,35,27,25,67,50,77,45,13,30,77,24,88,43,34,70,55,53,26,63,86,44,69
Region III,PHINMA Araullo University,401361,Cabanatuan City,Cabanatuan City East District,31,40,75,71,75,31,71,54,57,72,52,55,64,11,47,79,44,30,28,68,59,90,74,67,44,33,34
Region III,"St. Louis Anne Montessori High School & Colleges,Inc.",401363,Cabanatuan City,Cabanatuan City East District,50,57,69,47,47,14,79,69,8,55,88,23,7,46,22,44,45,36,51,56,46,51,45,65,83,33,48
Region III,Good Samaritan Colleges,401364,Cabanatuan City,Cabanatuan City East District,48,22,37,55,57,42,76,51,66,30,21,56,44,60,53,32,80,77,59,47,40,53,29,45,35,58,16
Region III,Wesleyan University-Philippines,401365,Cabanatuan City,Cabanatuan City East District,42,51,87,17,18,48,33,51,34,43,95,72,63,32,45,34,60,38,71,45,27,52,58,35,70,55,74
Region III,ABE International College of Business and Economics-Cabanatuan City,401864,Cabanatuan City,Cabanatuan City East District,46,68,49,42,49,78,45,54,93,50,71,41,71,68,41,77,37,54,71,95,34,71,65,34,85,26,13
Region III,"AMA Computer College-Cabanatuan City, Inc.",401866,Cabanatuan City,Cabanatuan City East District,28,18,78,70,66,74,51,46,36,65,26,37,34,37,36,36,94,51,55,61,33,69,64,28,22,7,53
Region III,"College for Research & Technology of Cabanatuan, Inc.",401871,Cabanatuan City,Cabanatuan City East District,51,54,73,76,53,86,85,69,72,26,16,70,27,58,94,71,59,34,97,11,19,29,90,7,11,34,86
Region III,"Midway Colleges, Inc.",401872,Cabanatuan City,Cabanatuan City East District,69,64,83,41,16,18,49,50,23,39,45,45,68,76,23,41,8,48,21,40,76,47,42,46,30,33,43
Region III,Nueva Ecija Doctors' College Inc.,401873,Cabanatuan City,Cabanatuan City East District,82,48,78,56,69,51,44,45,39,40,37,46,95,78,96,70,91,41,46,27,48,26,15,57,64,68,94
Region III,"Saint Nicholas Senior High School, Inc. (formerly The Roman Catholic Bishop of Cabanatuan Senior High School)",404505,Cabanatuan City,Cabanatuan City East District,66,9,69,21,8,90,34,52,70,98,64,45,34,62,40,74,20,43,41,45,91,76,84,64,38,70,47
Region III,"Skill-Power Institute, Inc.",404519,Cabanatuan City,Cabanatuan City East District,76,47,14,59,71,15,50,52,26,44,49,6,39,60,79,71,52,86,59,70,81,67,74,38,48,58,49
Region III,"St. Augustine Foundation Colleges of Nueva Ecija, Inc.",404531,Cabanatuan City,Cabanatuan City East District,6,96,88,57,41,35,64,6,56,19,58,49,71,34,42,76,53,42,67,24,54,24,67,31,75,61,36
Region III,PHINMA-Araullo University-South Campus,407671,Cabanatuan City,Cabanatuan City East District,5,35,46,36,93,82,64,39,9,99,79,16,46,64,46,47,44,59,60,29,71,42,30,52,63,19,48
Region III,Far Easterners Academy Corp,408546,Cabanatuan City,Cabanatuan City East District,63,66,12,48,23,18,61,75,54,63,26,43,20,50,45,66,39,64,35,75,19,76,32,54,50,54,56
Region III,S.H.A.L.O.M. (Scholastic Holistic Approach in the Learning of Man) Academy Inc.,410081,Cabanatuan City,Cabanatuan City East District,65,54,46,64,54,44,53,35,48,53,90,7,34,67,28,44,15,50,37,50,81,54,54,67,13,11,63
Region III,Top Link Global College Inc.,410220,Cabanatuan City,Cabanatuan City East District,35,36,75,36,74,47,72,82,75,45,65,33,76,79,62,33,69,39,56,73,65,56,53,28,78,79,20
Region III,Jolly Hearts Academy Incorporated,410881,Cabanatuan City,Cabanatuan City East District,25,37,24,56,41,50,83,23,42,60,45,25,65,84,78,85,77,27,64,65,60,56,54,52,31,93,54
Region III,Cabanatuan City Christian Institute Inc,421501,Cabanatuan City,Cabanatuan City East District,57,52,30,35,48,52,42,59,27,29,77,20,58,43,56,59,67,44,29,66,68,44,69,59,67,69,16
Region III,"Cabanatuan City Integrated School, Inc.",421502,Cabanatuan City,Cabanatuan City East District,46,80,13,75,76,52,66,54,45,16,44,29,55,49,98,13,23,57,13,22,49,55,57,83,78,54,92
Region III,Jesus is Lord Christian School,421503,Cabanatuan City,Cabanatuan City East District,49,30,40,63,51,77,35,85,57,39,73,61,66,22,88,18,17,26,43,31,52,46,54,39,61,87,43
Region III,"Regina Assumpta Kids Academy, Inc.",421507,Cabanatuan City,Cabanatuan City East District,8,22,51,46,36,44,76,5,27,57,55,81,69,55,90,63,64,57,35,58,47,69,70,76,23,33,73
Region III,"Starlight Christian Learning Center, Inc.",421508,Cabanatuan City,Cabanatuan City East District,46,59,49,49,58,54,38,35,46,54,49,30,51,83,39,19,56,55,53,27,49,91,16,90,23,64,70
Region III,"Global Kids Montessori of Nueva Ecija, Inc.",421513,Cabanatuan City,Cabanatuan City East District,47,81,48,3,22,54,45,32,43,34,76,61,76,56,11,15,46,59,65,82,50,48,47,56,48,84,26
Region III,Greenlight Children's Academy,421514,Cabanatuan City,Cabanatuan City East District,87,92,74,39,62,38,69,52,46,40,43,18,38,11,67,58,51,53,78,45,54,47,71,45,80,61,66
Region III,"Mayapyap IEMELIF Learning Center, Inc.",421515,Cabanatuan City,Cabanatuan City East District,73,43,41,12,73,72,60,62,64,67,35,18,39,28,61,28,61,43,36,38,56,58,55,64,46,74,62
Region III,"Maranatha Christian Academy of Aduas Sur Cabanatuan, INC.",421519,Cabanatuan City,Cabanatuan City East District,24,34,28,38,56,55,50,74,65,54,51,42,17,25,38,62,38,31,79,77,49,41,37,30,52,53,89
Region III,Schuller Christian Academy,421520,Cabanatuan City,Cabanatuan City East District,45,52,75,60,75,54,95,56,69,78,46,59,42,64,28,40,42,50,51,59,44,80,51,30,60,2,88
Region III,St. Bernadette Montessori Academy (SBMA),421524,Cabanatuan City,Cabanatuan City East District,59,77,14,30,76,54,46,89,60,39,47,9,73,24,57,48,76,80,53,57,61,65,58,46,78,19,53
Region III,Big Steps Center for Special Education and Child Development Inc,421526,Cabanatuan City,Cabanatuan City East District,48,94,83,56,61,75,59,44,21,58,71,56,90,76,57,66,50,40,65,32,78,62,60,21,58,93,58
Region III,Gloryland Peace Academy,421534,Cabanatuan City,Cabanatuan City East District,68,36,71,20,24,17,12,52,57,35,54,72,52,41,67,61,9,37,47,69,42,26,73,26,25,57,33
Region III,"Community Colleges of the Philippines - CCP, Inc.",421538,Cabanatuan City,Cabanatuan City East District,29,73,51,16,53,18,45,56,31,29,48,52,39,48,60,37,31,75,15,52,41,67,54,53,56,16,65
Region III,"Isaia of Nueva Ecija, Inc.",421539,Cabanatuan City,Cabanatuan City East District,46,63,33,63,50,35,85,53,33,33,17,33,68,75,36,29,19,38,79,98,51,9,31,81,48,57,68
Region III,Mabini Homesite Integrated School,500475,Cabanatuan City,Cabanatuan City East District,50,65,87,24,61,10,50,25,51,64,62,58,55,53,87,84,41,24,40,34,39,56,45,33,65,45,27
Region III,Imelda Integrated School,500558,Cabanatuan City,Cabanatuan City East District,61,48,21,63,29,27,57,53,43,73,73,55,48,72,28,70,39,30,35,34,40,60,54,30,19,82,30
Region III,Nueva Ecija University of Science and Technology,600019,Cabanatuan City,Cabanatuan City East District,76,22,46,42,44,14,34,82,32,72,38,79,42,47,59,80,9,69,77,36,10,39,34,40,25,82,10
Region III,Cabanatuan North Elementary School,107109,Cabanatuan City,Cabanatuan City West District,54,70,39,54,31,51,67,14,52,75,66,60,21,39,48,19,60,47,37,75,61,54,40,60,79,49,27
Region III,Calagundian Elementary School,107110,Cabanatuan City,Cabanatuan City West District,73,72,59,85,55,67,68,31,65,45,59,58,70,43,32,49,61,32,34,26,28,31,59,71,52,58,43
Region III,Isla Elementary School,107111,Cabanatuan City,Cabanatuan City West District,62,89,45,50,48,33,75,36,57,5,36,33,30,80,48,49,82,64,41,43,83,70,74,52,40,29,63
Region III,Pagas Elementary School,107114,Cabanatuan City,Cabanatuan City West District,20,60,65,60,49,85,76,73,39,18,8,67,10,44,24,15,17,10,32,67,41,23,19,5,67,14,91
Region III,San Josef Elementary School,107115,Cabanatuan City,Cabanatuan City West District,56,60,58,78,26,41,48,80,32,37,50,86,59,52,67,67,44,22,32,28,82,52,65,51,69,44,47
Region III,Sumacab Elementary School,107116,Cabanatuan City,Cabanatuan City West District,70,70,70,59,64,45,81,50,26,19,66,35,59,62,52,34,37,32,89,66,58,16,55,53,56,41,22
Region III,Sumacab Este Elementary School,107117,Cabanatuan City,Cabanatuan City West District,51,8,42,14,50,76,62,68,41,28,19,48,27,71,34,15,47,90,52,50,31,34,42,63,87,48,36
Region III,San Josef National High School,301048,Cabanatuan City,Cabanatuan City West District,19,63,74,39,23,73,30,40,49,56,37,40,67,50,56,62,43,41,51,38,69,31,85,32,68,70,75
