Region,Division,District,BEIS School ID,School Name,Province,Municipality,Legislative District,Barangay,Sector,School Subclassification,School Type,Modified COC,K Male,K Female,G1 Male,G1 Female,G2 Male,G2 Female,G3 Male,G3 Female,G4 Male,G4 Female,G5 Male,G5 Female,G6 Male,G6 Female,Elem NG Male,Elem NG Female,G7 Male,G7 Female,G8 Male,G8 Female,G9 Male,G9 Female,G10 Male,G10 Female,JHS NG Male,JHS NG Female,G11 ACAD ABM Male,G11 ACAD ABM Female,G11 ACAD HUMSS Male,G11 ACAD HUMSS Female,G11 ACAD STEM Male,G11 ACAD STEM Female,G11 ACAD GAS Male,G11 ACAD GAS Female,G11 ACAD PBM Male,G11 ACAD PBM Female,G11 TVL Male,G11 TVL Female,G11 SPORTS Male,G11 SPORTS Female,G11 ARTS Male,G11 ARTS Female,G12 ACAD ABM Male,G12 ACAD ABM Female,G12 ACAD HUMSS Male,G12 ACAD HUMSS Female,G12 ACAD STEM Male,G12 ACAD STEM Female,G12 ACAD GAS Male,G12 ACAD GAS Female,G12 ACAD PBM Male,G12 ACAD PBM Female,G12 TVL Male,G12 TVL Female,G12 SPORTS Male,G12 SPORTS Female,G12 ARTS Male,G12 ARTS Female
MIMAROPA,Palawan,Dumaran Mainland District,309110,Catama BHS (Dumaran NHS - Catama Brgy. High School),PALAWAN,DUMARAN,1st District,ILIAN,Public,DepED Managed,School with no Annexes,Purely JHS,22,38,1,28,29,9,26,28,26,43,49,49,23,32,6,32,37,28,49,27,39,11,22,42,46,46,43,50,39,17,48,15,44,27,11,21,1,18,19,25,2,25,13,30,12,42,38,25,23,22,24,38,14,11,4,18,39,21
MIMAROPA,Palawan,Dumaran Mainland District,309135,Ilian National High School,PALAWAN,DUMARAN,1st District,ILIAN,Public,DepED Managed,School with no Annexes,Purely JHS,28,8,5,28,49,7,16,27,10,17,48,36,12,20,9,16,15,19,2,13,14,42,17,46,9,1,34,21,47,19,13,9,19,20,3,45,34,4,45,46,42,8,33,45,30,26,24,5,44,42,27,16,32,15,45,41,8,30
MIMAROPA,Palawan,Dumaran Mainland District,309152,Sta. Maria National High School,PALAWAN,DUMARAN,1st District,SANTA MARIA,Public,DepED Managed,School with no Annexes,Purely JHS,44,15,46,18,24,48,29,5,37,48,5,4,30,17,24,10,1,21,32,14,19,3,7,45,32,15,32,30,39,47,33,22,45,12,46,44,15,14,22,1,47,19,24,37,16,28,18,1,46,21,7,12,46,38,45,39,8,42
MIMAROPA,Palawan,Coron Inland,109483,Lelebquen Elementary School,PALAWAN,CORON,1st District,BINTUAN,Public,DepED Managed,School with no Annexes,Purely ES,13,45,9,50,27,15,25,44,11,17,6,9,29,17,43,15,27,4,22,47,15,26,5,8,7,8,3,22,6,26,26,50,27,19,30,31,42,10,41,32,23,13,39,42,47,35,8,47,8,43,27,30,10,35,25,22,44,43
MIMAROPA,Palawan,Coron Inland,110654,Dipuyok Elementary School,PALAWAN,CORON,1st District,BORAC,Public,DepED Managed,School with no Annexes,Purely ES,3,21,2,27,8,45,11,12,39,8,11,49,45,23,40,45,16,31,32,17,17,18,29,10,20,42,12,14,18,19,24,20,39,28,3,47,32,36,19,20,24,31,40,10,31,20,10,22,35,16,43,17,40,15,31,11,44,34
MIMAROPA,Palawan,Coron Inland,110975,Bintuan Elementary School,PALAWAN,CORON,1st District,BINTUAN,Public,DepED Managed,School with no Annexes,Purely ES,8,17,37,25,14,29,7,27,37,6,7,16,46,3,40,25,40,40,29,7,44,8,37,42,39,22,24,41,50,19,32,15,25,31,27,19,46,19,30,35,48,20,36,37,23,47,32,23,7,49,44,41,30,3,46,50,40,37
MIMAROPA,Palawan,Coron Inland,110976,Borac Elementary School,PALAWAN,CORON,1st District,BORAC,Public,DepED Managed,School with no Annexes,Purely ES,24,26,5,10,36,5,34,8,19,31,12,37,38,8,32,37,24,40,1,8,45,50,23,28,33,32,23,35,50,41,40,14,40,1,37,5,2,26,33,31,1,7,47,33,30,46,42,43,2,17,28,11,20,24,47,35,22,48
MIMAROPA,Palawan,Coron Inland,110977,Buenavista Elementary School,PALAWAN,CORON,1st District,BUENAVISTA,Public,DepED Managed,School with no Annexes,Purely ES,10,48,3,46,22,18,29,32,41,23,13,17,10,32,11,36,21,8,43,18,10,13,17,22,9,32,6,28,49,31,35,14,46,23,4,45,43,24,12,45,8,27,11,44,9,23,22,17,34,4,23,48,49,40,6,24,21,33
MIMAROPA,Palawan,Coron Inland,110982,Decabobo Elementary School,PALAWAN,CORON,1st District,DECABOBO,Public,DepED Managed,School with no Annexes,Purely ES,11,33,45,11,46,25,4,5,6,17,42,38,45,4,16,48,25,3,47,29,27,6,18,49,22,35,15,39,33,9,10,35,12,34,46,29,44,26,5,16,27,12,34,31,14,11,9,34,20,38,1,14,12,41,1,13,12,17
MIMAROPA,Palawan,Coron Inland,110983,Decalachao Elementary School,PALAWAN,CORON,1st District,DECALACHAO,Public,DepED Managed,School with no Annexes,Purely ES,14,25,15,49,1,4,19,29,15,11,36,10,4,32,49,11,25,38,28,30,22,44,46,3,29,17,44,7,35,42,13,33,2,40,21,30,49,45,10,32,49,10,17,8,6,39,41,50,13,20,26,32,1,5,36,42,17,13
MIMAROPA,Palawan,Coron Inland,110985,Guadalupe Elementary School,PALAWAN,CORON,1st District,GUADALUPE,Public,DepED Managed,School with no Annexes,Purely ES,14,35,34,48,16,3,43,19,6,1,28,7,31,36,5,2,31,15,27,42,21,47,26,41,8,20,28,49,7,30,47,39,31,25,38,9,4,17,33,16,47,29,13,36,26,27,26,44,24,16,2,7,36,35,19,33,43,20
MIMAROPA,Palawan,Coron Inland,110987,Malawig Elementary School,PALAWAN,CORON,1st District,MALAWIG,Public,DepED Managed,School with no Annexes,Purely ES,22,20,29,49,29,17,1,8,34,27,24,5,23,30,4,17,34,46,5,44,28,1,33,46,44,46,15,50,34,37,36,10,30,27,24,16,48,25,31,33,13,5,23,43,16,18,29,39,33,41,31,17,10,7,40,24,5,37
MIMAROPA,Palawan,Coron Inland,110988,Malbato Elementary School,PALAWAN,CORON,1st District,BINTUAN,Public,DepED Managed,School with no Annexes,Purely ES,1,14,17,20,36,39,11,29,1,26,15,37,21,42,44,24,47,23,7,38,27,48,15,48,2,11,4,46,12,27,31,44,21,36,10,6,32,29,4,17,3,26,15,11,39,50,22,25,4,24,1,8,18,38,6,3,2,35
MIMAROPA,Palawan,Coron Inland,110990,Maricaban Elementary School,PALAWAN,CORON,1st District,SAN JOSE,Public,DepED Managed,School with no Annexes,Purely ES,20,24,46,41,9,39,31,25,39,34,44,22,35,26,4,38,7,11,22,43,20,33,19,12,5,38,12,13,14,9,3,29,15,20,38,43,49,25,19,10,18,18,22,16,48,29,15,43,3,28,31,45,48,7,15,20,14,22
MIMAROPA,Palawan,Coron Inland,110991,San Jose Elementary School,PALAWAN,CORON,1st District,SAN JOSE,Public,DepED Managed,School with no Annexes,Purely ES,42,3,32,37,47,21,49,8,43,15,5,13,4,30,7,49,14,4,49,30,4,24,22,41,39,25,30,3,26,42,11,25,36,23,40,3,25,10,24,4,13,45,40,12,37,18,27,42,19,21,37,27,29,36,6,28,13,20
MIMAROPA,Palawan,Coron Inland,110992,San Nicolas Elementary School,PALAWAN,CORON,1st District,SAN NICOLAS,Public,DepED Managed,School with no Annexes,Purely ES,47,21,32,28,47,8,14,30,25,31,23,20,43,15,21,34,23,25,27,38,12,45,31,50,11,43,46,25,35,4,35,24,3,36,50,29,30,19,6,16,22,18,8,24,21,46,21,21,12,22,32,12,41,43,30,50,30,35
MIMAROPA,Palawan,Coron Inland,110993,Sta. Monica Elementary School,PALAWAN,CORON,1st District,GUADALUPE,Public,DepED Managed,School with no Annexes,Purely ES,48,42,35,33,30,30,48,24,1,35,5,2,29,9,3,47,27,27,44,4,35,13,1,10,26,21,7,2,27,10,45,20,45,23,22,20,9,42,12,17,7,50,24,8,4,44,30,18,6,20,44,24,2,41,29,17,23,15
MIMAROPA,Palawan,Coron Inland,110996,Tara Elementary School,PALAWAN,CORON,1st District,TARA,Public,DepED Managed,School with no Annexes,Purely ES,7,49,3,36,19,21,30,48,2,23,49,36,14,28,15,10,31,44,37,18,18,28,38,28,30,9,2,50,34,5,50,6,46,21,42,20,50,3,5,30,32,30,5,18,33,27,21,46,28,29,35,25,17,2,38,34,49,20
MIMAROPA,Palawan,Coron Inland,110997,Tulbuan Elementary School,PALAWAN,CORON,1st District,DECALACHAO,Public,DepED Managed,School with no Annexes,Purely ES,13,30,21,18,40,41,43,49,37,17,24,14,21,39,24,19,30,14,44,19,22,6,39,16,50,24,50,34,21,3,30,45,22,30,40,22,35,9,49,50,32,3,21,20,28,5,45,33,3,19,46,38,23,49,11,21,28,44
MIMAROPA,Palawan,Coron Inland,110998,Turda Elementary School,PALAWAN,CORON,1st District,TURDA,Public,DepED Managed,School with no Annexes,Purely ES,50,38,19,30,13,37,34,7,32,42,21,38,25,6,41,27,36,37,30,20,43,41,15,4,46,17,11,44,16,45,31,34,26,13,30,49,46,35,24,31,11,40,10,28,45,47,27,17,32,5,44,47,38,41,36,14,23,5
MIMAROPA,Palawan,Coron Inland,127200,Camanga Elementary School,PALAWAN,CORON,1st District,TARA,Public,DepED Managed,School with no Annexes,Purely ES,35,37,48,46,11,28,49,42,8,10,10,50,2,11,30,47,36,32,24,12,33,36,3,7,35,32,38,49,39,32,44,18,4,26,26,50,13,5,40,49,43,25,12,3,28,13,39,19,39,10,12,8,46,42,23,8,35,47
MIMAROPA,Palawan,Coron Inland,130323,Napuagan Elementary School,PALAWAN,CORON,1st District,TARA,Public,DepED Managed,School with no Annexes,Purely ES,31,27,17,38,35,40,38,3,16,50,32,23,28,17,19,40,21,8,7,38,12,35,1,5,40,30,36,46,2,15,29,8,18,31,15,39,13,50,12,48,23,6,30,34,15,4,9,44,17,24,38,1,48,48,16,12,1,35
MIMAROPA,Palawan,Coron Inland,170509,Bayang Elementary School,PALAWAN,CORON,1st District,TURDA,Public,DepED Managed,School with no Annexes,Purely ES,7,29,28,49,6,47,25,12,35,40,50,49,28,8,35,2,31,13,8,4,13,20,19,1,20,5,16,1,46,24,9,1,42,13,10,9,45,25,23,32,28,25,46,37,22,8,22,43,15,27,31,47,24,2,2,41,30,28
MIMAROPA,Palawan,Coron Inland,170539,Benecan Elementary School,PALAWAN,CORON,1st District,SAN NICOLAS,Public,DepED Managed,School with no Annexes,Purely ES,44,10,10,15,16,18,15,2,12,20,48,36,35,29,33,40,50,20,15,2,39,26,33,39,37,4,13,12,17,22,49,5,19,46,11,23,42,33,4,13,20,31,29,46,18,45,50,27,37,24,4,44,46,50,47,9,46,19
MIMAROPA,Palawan,Coron Inland,170549,Diandanao Elementary School,PALAWAN,CORON,1st District,GUADALUPE,Public,DepED Managed,School with no Annexes,Purely ES,35,18,21,38,45,2,46,10,44,25,47,14,45,27,40,16,23,32,9,30,35,29,34,24,26,47,7,37,3,18,18,43,31,18,13,41,16,10,43,40,40,30,13,11,8,27,11,43,6,22,41,11,15,29,50,50,26,22
MIMAROPA,Palawan,Coron Inland,170550,Buyot Elementary School,PALAWAN,CORON,1st District,MALAWIG,Public,DepED Managed,School with no Annexes,Purely ES,21,23,43,1,9,50,28,12,25,12,5,26,33,49,28,31,20,39,19,40,22,25,34,24,13,19,1,1,4,32,49,34,20,15,8,38,50,44,30,44,6,17,25,31,33,23,32,12,8,17,31,41,45,34,20,35,49,44
MIMAROPA,Palawan,Coron Inland,301685,Borac National High School,PALAWAN,CORON,1st District,BORAC,Public,DepED Managed,Mother school,JHS with SHS,21,26,12,14,36,1,12,8,42,24,35,41,36,2,34,41,43,20,13,37,50,48,33,40,6,17,32,27,26,22,3,43,44,15,35,3,35,16,37,40,27,12,33,48,4,20,37,18,10,28,27,7,17,27,50,6,25,13
MIMAROPA,Palawan,Coron Inland,305526,Sta. Monica High School,PALAWAN,CORON,1st District,GUADALUPE,Public,DepED Managed,School with no Annexes,Purely JHS,27,30,24,12,1,48,37,47,39,24,9,33,1,42,26,44,18,43,16,47,26,24,46,32,34,42,41,46,27,29,38,17,21,34,8,24,28,49,15,26,41,33,45,29,39,35,41,9,19,31,6,50,44,8,1,26,43,11
MIMAROPA,Palawan,Coron Inland,305527,Tara High School,PALAWAN,CORON,1st District,TARA,Public,DepED Managed,School with no Annexes,Purely JHS,18,5,27,27,7,19,23,46,14,28,45,14,2,2,32,37,37,9,38,33,46,36,21,41,44,41,44,5,8,6,32,31,50,8,37,18,13,45,29,28,20,3,15,13,12,10,21,31,47,24,42,13,30,38,41,26,16,44
MIMAROPA,Palawan,Coron Inland,305547,Bintuan High School,PALAWAN,CORON,1st District,BINTUAN,Public,DepED Managed,School with no Annexes,Purely JHS,48,35,15,5,35,31,29,5,31,24,34,27,40,36,11,41,27,12,24,17,50,1,3,26,49,19,43,12,46,5,1,19,44,7,23,19,37,38,9,44,17,11,14,44,30,26,27,5,33,17,33,32,17,47,30,24,8,35
MIMAROPA,Palawan,Coron Inland,309125,Turda National High School,PALAWAN,CORON,1st District,TURDA,Public,DepED Managed,Annex or Extension school(s),Purely JHS,8,13,19,28,22,29,15,44,15,32,49,34,50,47,1,46,28,22,31,37,17,46,41,4,20,44,14,7,16,50,6,7,46,39,27,2,49,49,23,9,44,40,19,11,20,14,46,49,27,38,22,35,45,8,5,40,9,5
MIMAROPA,Palawan,Coron Inland,309150,San Nicolas National High School,PALAWAN,CORON,1st District,SAN NICOLAS,Public,DepED Managed,School with no Annexes,Purely JHS,4,6,15,33,40,13,21,8,6,18,10,9,40,33,17,9,5,42,28,17,25,41,33,45,24,42,12,12,19,15,15,11,50,8,45,39,26,13,35,20,46,26,31,33,31,33,19,26,36,45,47,17,27,25,10,36,48,8
MIMAROPA,Palawan,Coron Inland,309168,Decalachao National High School,PALAWAN,CORON,1st District,DECALACHAO,Public,DepED Managed,School with no Annexes,JHS with SHS,2,41,39,4,12,7,42,25,29,30,4,40,23,36,37,50,11,45,23,1,2,46,29,49,44,45,33,16,18,17,18,7,25,26,6,50,34,5,14,43,17,29,22,38,32,11,21,37,38,41,46,17,43,48,30,37,28,20
MIMAROPA,Palawan,El Nido del Norte,111015,Barotuan Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,BAROTUAN,Public,DepED Managed,School with no Annexes,Purely ES,2,41,21,32,6,36,36,9,6,15,33,12,28,4,27,45,42,43,18,19,27,32,26,46,45,40,18,29,30,47,23,7,1,13,33,39,13,40,10,45,26,12,38,36,37,22,44,39,3,11,49,45,37,27,13,21,31,6
MIMAROPA,Palawan,El Nido del Norte,111017,Bucana Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,BUCANA,Public,DepED Managed,School with no Annexes,Purely ES,50,13,25,7,20,20,12,3,41,32,46,5,11,1,7,27,42,12,21,25,41,31,20,38,28,26,48,9,4,28,26,9,48,47,36,47,10,10,3,34,31,13,9,20,50,2,33,27,17,16,29,12,39,27,46,17,19,15
MIMAROPA,Palawan,El Nido del Norte,111018,Buluang Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,SIBALTAN,Public,DepED Managed,School with no Annexes,Purely ES,21,45,34,28,6,6,44,1,3,19,27,15,47,10,6,17,39,27,47,42,45,40,1,12,13,22,39,27,23,48,9,17,10,49,28,48,19,3,48,36,14,13,35,46,3,39,9,43,25,32,33,40,26,21,27,17,31,36
MIMAROPA,Palawan,El Nido del Norte,111020,Calitang Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,BUCANA,Public,DepED Managed,School with no Annexes,Purely ES,22,12,6,35,34,39,18,13,12,48,39,47,17,44,9,5,4,43,46,25,40,36,31,17,1,6,12,25,45,13,46,26,5,14,13,25,17,9,50,48,9,47,29,25,49,32,7,40,10,10,46,16,49,21,2,41,46,19
MIMAROPA,Palawan,El Nido del Norte,111021,Dagmay Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,TENEGUIBAN,Public,DepED Managed,School with no Annexes,Purely ES,10,5,38,34,36,24,9,7,29,6,20,22,14,50,50,18,37,46,43,3,40,48,31,22,9,31,8,21,47,5,23,26,30,5,26,1,22,18,36,38,31,3,2,49,3,22,21,44,36,29,33,3,41,27,37,8,20,40
MIMAROPA,Palawan,El Nido del Norte,111022,Diapila Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,TENEGUIBAN,Public,DepED Managed,School with no Annexes,Purely ES,42,48,24,32,41,43,24,22,13,47,32,38,3,16,48,13,19,10,11,41,26,23,44,22,31,26,32,27,6,32,9,45,20,47,35,30,36,44,42,43,29,50,7,3,35,8,49,20,28,42,10,19,35,38,14,14,4,21
MIMAROPA,Palawan,El Nido del Norte,111025,Lamoro Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,PASADEÃ‘A,Public,DepED Managed,School with no Annexes,Purely ES,7,1,37,14,38,33,35,30,29,20,27,17,23,6,7,25,48,24,47,23,15,29,21,12,11,22,30,20,6,45,36,22,24,26,44,29,24,6,18,31,43,11,50,29,17,11,50,48,17,35,31,8,28,40,5,10,26,26
MIMAROPA,Palawan,El Nido del Norte,111026,Ligad Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,TENEGUIBAN,Public,DepED Managed,School with no Annexes,Purely ES,21,47,14,23,46,38,8,26,28,32,45,13,1,34,49,37,49,37,24,34,26,38,29,9,38,31,26,9,16,10,27,12,32,36,36,7,27,33,8,9,48,1,43,24,28,26,13,47,43,42,32,26,11,27,45,29,18,35
MIMAROPA,Palawan,El Nido del Norte,111029,Maranlao Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,TENEGUIBAN,Public,DepED Managed,School with no Annexes,Purely ES,20,41,10,48,19,28,21,49,24,34,39,13,20,34,31,10,16,19,36,31,33,27,3,28,2,47,32,1,49,44,14,42,35,28,40,33,20,9,35,26,36,11,28,42,22,17,40,44,29,17,19,46,43,12,3,24,3,41
MIMAROPA,Palawan,El Nido del Norte,111031,Mayaod Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,TENEGUIBAN,Public,DepED Managed,School with no Annexes,Purely ES,50,15,25,1,50,25,30,21,26,37,7,22,18,5,42,6,42,32,4,30,35,33,1,33,37,21,39,28,42,20,27,27,35,11,25,42,15,48,17,43,43,1,35,30,39,30,3,3,16,32,8,40,7,22,21,42,41,34
MIMAROPA,Palawan,El Nido del Norte,111033,Pasadeña Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,PASADEÃ‘A,Public,DepED Managed,School with no Annexes,Purely ES,20,17,39,46,2,35,19,4,12,23,2,15,47,2,21,28,42,15,31,24,38,7,26,25,32,30,19,8,14,9,24,21,33,17,15,8,44,49,46,25,31,49,50,12,32,48,31,37,34,10,41,25,36,39,11,39,34,17
MIMAROPA,Palawan,El Nido del Norte,111034,San Fernando Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,SAN FERNANDO,Public,DepED Managed,School with no Annexes,Purely ES,41,46,37,30,23,25,39,19,43,29,34,41,46,38,46,9,35,44,13,13,19,42,28,26,18,49,15,22,43,43,42,32,43,7,11,12,11,13,44,23,17,3,46,24,48,6,2,29,45,27,25,7,41,2,33,38,10,7
MIMAROPA,Palawan,El Nido del Norte,111035,Sibaltan Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,SIBALTAN,Public,DepED Managed,School with no Annexes,Purely ES,16,3,49,8,28,20,17,17,37,20,14,18,9,13,32,20,16,26,17,8,13,36,33,34,11,19,16,14,11,39,49,10,26,4,17,4,14,27,16,43,8,5,14,1,37,19,26,32,25,11,48,25,49,49,40,21,19,1
MIMAROPA,Palawan,El Nido del Norte,111036,Teneguiban Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,TENEGUIBAN,Public,DepED Managed,School with no Annexes,Purely ES,2,38,22,24,29,35,20,32,29,49,7,4,29,7,45,19,33,49,10,50,34,28,12,16,34,4,31,44,8,30,47,47,42,49,6,23,4,20,20,48,6,32,38,22,14,33,32,4,24,23,44,10,12,23,35,41,6,34
MIMAROPA,Palawan,El Nido del Norte,170520,Geronimo P. Hamora Elementary School,PALAWAN,EL NIDO (BACUIT),1st District,TENEGUIBAN,Public,DepED Managed,School with no Annexes,Purely ES,16,21,38,22,23,32,44,43,49,43,22,46,8,18,31,9,13,19,11,45,50,18,16,37,3,26,20,38,43,45,9,38,2,29,42,9,19,4,2,25,41,11,31,44,15,33,11,32,19,37,38,26,12,5,5,19,48,49
MIMAROPA,Palawan,El Nido del Norte,301667,Barotuan National High School,PALAWAN,EL NIDO (BACUIT),1st District,BAROTUAN,Public,DepED Managed,School with no Annexes,JHS with SHS,49,32,25,45,40,20,30,43,11,17,18,35,49,27,12,39,50,40,12,13,33,27,30,40,47,10,4,14,2,34,22,22,15,37,3,27,40,8,27,41,48,50,21,26,44,34,41,34,5,38,41,4,45,22,1,8,22,43
MIMAROPA,Palawan,El Nido del Norte,301672,Bucana National High School,PALAWAN,EL NIDO (BACUIT),1st District,BUCANA,Public,DepED Managed,School with no Annexes,Purely JHS,24,10,5,19,12,25,32,45,6,12,13,6,27,22,12,27,33,35,13,2,10,41,38,4,5,27,29,2,4,26,9,50,22,13,25,17,47,5,1,7,10,4,31,46,44,8,9,42,30,38,43,50,14,12,43,30,35,49
MIMAROPA,Palawan,El Nido del Norte,301736,San Fernando National High School,PALAWAN,EL NIDO (BACUIT),1st District,SAN FERNANDO,Public,DepED Managed,School with no Annexes,Purely JHS,10,18,50,14,47,21,26,39,8,5,12,16,21,45,18,16,6,4,40,9,23,14,1,27,47,2,45,47,17,15,3,21,42,24,17,33,20,18,35,31,42,40,25,1,12,20,49,28,47,25,47,32,2,14,25,6,1,40
MIMAROPA,Palawan,El Nido del Norte,301741,Sibaltan National High School,PALAWAN,EL NIDO (BACUIT),1st District,SIBALTAN,Public,DepED Managed,School with no Annexes,JHS with SHS,18,19,49,15,25,34,21,22,50,34,44,25,2,16,25,4,19,18,42,27,36,41,2,1,50,36,27,15,34,40,9,36,27,46,14,40,46,15,29,21,28,24,27,16,14,45,16,44,7,12,26,47,25,41,27,4,10,47
MIMAROPA,Palawan,El Nido del Norte,301744,Teneguiban National High School,PALAWAN,EL NIDO (BACUIT),1st District,TENEGUIBAN,Public,DepED Managed,School with no Annexes,Purely JHS,28,6,1,47,24,40,35,31,45,38,31,24,15,28,46,38,42,37,36,6,44,3,5,30,11,29,18,42,1,9,45,48,5,34,23,26,6,50,42,39,1,16,11,8,4,43,9,28,1,15,6,44,9,6,5,9,22,27
MIMAROPA,Palawan,El Nido del Norte,305525,PASADEÑA National High School,PALAWAN,EL NIDO (BACUIT),1st District,PASADEÃ‘A,Public,DepED Managed,School with no Annexes,Purely JHS,11,23,34,47,17,41,15,27,35,43,30,17,19,34,17,39,22,11,33,44,30,18,6,38,44,49,39,46,19,19,33,24,32,43,31,32,10,22,10,42,16,1,16,49,8,21,17,20,18,17,12,9,9,8,46,18,21,15
MIMAROPA,Palawan,El Nido del Norte,305624,Diapila National High School,PALAWAN,EL NIDO (BACUIT),1st District,TENEGUIBAN,Public,DepED Managed,School with no Annexes,Purely JHS,17,3,13,24,42,24,19,43,6,14,19,36,38,44,27,29,45,43,3,29,17,28,36,1,43,29,42,3,14,6,8,20,38,3,24,28,22,33,9,44,46,5,27,37,18,29,49,29,35,17,5,42,44,31,25,15,29,40
MIMAROPA,Palawan,El Nido del Norte,305625,Villa Paz National High School,PALAWAN,EL NIDO (BACUIT),1st District,VILLA PAZ,Public,DepED Managed,School with no Annexes,Purely JHS,14,16,46,35,50,28,21,49,32,13,17,5,44,43,40,27,1,18,45,36,20,47,38,7,39,13,18,35,9,35,48,3,9,38,35,34,49,45,29,7,36,32,42,11,41,38,13,10,12,25,17,4,12,43,3,22,5,37
MIMAROPA,Palawan,Roxas Central,111135,Abaroan Elementary School,PALAWAN,ROXAS,1st District,ABAROAN,Public,DepED Managed,School with no Annexes,Purely ES,40,30,44,48,27,50,26,46,12,17,5,48,19,34,26,48,7,49,5,6,23,15,29,28,31,21,50,10,32,15,28,8,14,30,49,29,11,6,37,32,43,50,47,16,36,33,44,23,46,48,31,47,46,35,49,19,30,9
MIMAROPA,Palawan,Roxas Central,111136,Andres Soriano Memorial Elementary School,PALAWAN,ROXAS,1st District,BARANGAY 1 (POB.),Public,DepED Managed,School with no Annexes,Purely ES,4,48,32,26,43,47,21,9,23,38,41,17,23,36,13,11,17,3,33,39,31,28,12,29,45,5,10,8,16,45,28,37,5,17,44,12,1,2,27,12,13,6,41,4,22,3,8,14,36,14,18,49,35,34,19,31,27,42
MIMAROPA,Palawan,Roxas Central,111146,Green Island Elementary School,PALAWAN,ROXAS,1st District,TUMARBONG,Public,DepED Managed,School with no Annexes,Purely ES,41,47,5,28,13,19,27,19,1,42,22,6,45,8,28,13,7,19,45,2,23,13,39,41,6,11,18,29,24,24,42,30,39,43,35,18,21,11,2,33,38,44,3,37,29,14,12,7,40,41,32,41,50,29,12,5,34,10
MIMAROPA,Palawan,Roxas Central,111147,Ibangan Elementary School,PALAWAN,ROXAS,1st District,ABAROAN,Public,DepED Managed,School with no Annexes,Purely ES,16,11,10,6,36,21,6,44,2,7,31,28,38,6,29,21,50,9,28,42,7,15,33,19,1,3,12,16,31,35,5,42,30,28,20,1,16,28,30,12,2,10,8,49,37,13,40,12,12,28,1,31,26,29,26,36,24,25
MIMAROPA,Palawan,Roxas Central,111149,Johnson Elementary School,PALAWAN,ROXAS,1st District,BARANGAY VI POB. (JOHNSON ISLAND),Public,DepED Managed,School with no Annexes,Purely ES,8,46,24,39,39,5,9,37,43,6,36,7,12,34,34,48,27,12,48,36,30,4,17,26,19,21,30,48,49,23,33,43,1,48,49,13,9,26,29,21,26,3,17,23,44,2,21,43,47,25,49,10,39,34,9,13,15,48
MIMAROPA,Palawan,Roxas Central,111154,Malcampo Elementary School,PALAWAN,ROXAS,1st District,MALCAMPO,Public,DepED Managed,School with no Annexes,Purely ES,17,7,48,20,49,10,2,31,50,6,1,13,39,42,19,43,33,9,1,20,50,17,13,44,21,48,23,17,43,38,42,42,49,17,20,46,45,46,31,12,27,12,44,47,15,14,17,34,12,29,13,14,42,34,26,30,21,11
MIMAROPA,Palawan,Roxas Central,111156,Matalangao Elementary School,PALAWAN,ROXAS,1st District,ABAROAN,Public,DepED Managed,School with no Annexes,Purely ES,33,37,44,26,1,27,8,40,23,23,24,43,48,40,13,26,25,7,3,16,16,17,45,20,39,46,16,15,22,34,23,6,47,35,50,40,17,3,29,25,2,34,11,13,32,33,14,43,27,26,19,11,8,40,40,48,18,14
MIMAROPA,Palawan,Roxas Central,111159,Narra Elementary School,PALAWAN,ROXAS,1st District,NARRA (MINARA),Public,DepED Managed,School with no Annexes,Purely ES,12,16,31,2,21,49,23,28,6,34,13,40,28,50,18,49,15,25,27,2,23,13,28,20,27,33,10,19,7,34,21,27,37,46,4,4,42,32,8,12,26,11,7,42,33,3,13,47,45,3,48,50,16,28,48,44,29,49
MIMAROPA,Palawan,Roxas Central,111160,New Barbacan Elementary School,PALAWAN,ROXAS,1st District,NEW BARBACAN (RETAC),Public,DepED Managed,School with no Annexes,Purely ES,3,28,28,3,7,45,40,45,22,1,16,6,16,39,45,4,46,47,39,8,34,37,1,16,20,13,31,23,47,10,25,21,21,20,3,20,28,34,43,34,47,43,2,45,37,24,15,7,39,30,35,20,47,23,17,6,36,50
MIMAROPA,Palawan,Roxas Central,111164,Roxas North Central School,PALAWAN,ROXAS,1st District,NEW BARBACAN (RETAC),Public,DepED Managed,School with no Annexes,Purely ES,23,20,17,37,9,45,45,19,13,20,48,48,39,45,49,17,41,25,16,49,6,24,43,43,4,49,36,6,14,39,17,31,40,18,38,50,47,23,28,1,18,12,3,45,3,6,29,47,25,48,50,18,48,22,11,20,14,4
